file_name,category,fairness_score,text
eBay.xml,j,3,"you and ebay agree to submit to the personal jurisdiction of the courts located within salt lake county, utah for the purpose of litigating all such claims or disputes."
eBay.xml,ch,2,"we may amend this user agreement at any time by posting the amended terms on www.ebay.com. our right to amend the user agreement includes the right to modify, add to, or remove terms in the user agreement."
eBay.xml,use,2,your continued access or use of our services constitutes your acceptance of the amended terms.
eBay.xml,ch,2,the policies posted on our sites may be changed from time to time.
eBay.xml,j,3,buyers and sellers further agree to submit to the jurisdiction of the state of illinois for complaints involving a ticketed event held in illinois.
Skype.xml,ch,2,skype may need to change or withdraw the number allocated to you from time to time.
Skype.xml,a,2,"if you live in the usa and select pay by mobile (see paragraph 20), a binding arbitration clause and class action waiver affects your rights to resolve a dispute with skype, its corporate affiliates, or other third parties including mobile phone carriers."
Skype.xml,use,2,"these terms are accepted by you (a) when you click to accept or agree to the terms; or (b) when you download and/or use the software, products and/or skype websites."
Skype.xml,ch,2,skype may make changes to these terms from time to time.
Skype.xml,ch,2,please review the terms on a regular basis.
Skype.xml,use,2,"you understand and agree that your express acceptance of the terms or your use of the software, products and/or skype websites after the date of publication shall constitute your agreement to the updated terms."
Skype.xml,ch,2,you agree to receive such updates from skype in order to continue using the skype software and you agree to accept such updates subject to these terms.
Skype.xml,ch,2,"from time to time, skype may need to perform maintenance on or upgrade the software, products or skype websites or the underlying infrastructure that enables you to use the software, products or skype websites."
Skype.xml,ltd,2,"you will not be entitled to claim damages for such suspension or limitation of the use of any software, product or skype website."
Skype.xml,ltd,2,skype will have no liability for your failed emergency call in such circumstances.
Skype.xml,cr,3,"skype may in its sole discretion block, prevent delivery of or otherwise remove the content of communications as part of its effort to protect the software, products or its customers, or otherwise enforce these terms."
Skype.xml,ter,2,"further, skype may in its sole discretion remove such content and/or terminate these terms and your user account if you use any content that is in breach of these terms."
Skype.xml,cr,2,"further, skype may in its sole discretion remove such content and/or terminate these terms and your user account if you use any content that is in breach of these terms."
Skype.xml,cr,3,"if skype receives any notification that any material that you post, upload, edit, host, share and/or publish on the skype website or through the software (excluding your private communications) (“user submission”) is inappropriate, infringes any rights of any third party, or if skype wishes to remove your user submission for any reason whatsoever, skype reserves the right to automatically remove such user submission for any reason immediately or within such other timescales as may be decided from time to time by skype in its sole discretion."
Skype.xml,ltd,2,"skype takes no responsibility for any disruption, interruption or delay caused by any failure of or inadequacy in any of these items or any other items over which we have no control."
Skype.xml,ch,2,"accordingly, you acknowledge and agree that the products and functionality of the software may vary from time to time."
Skype.xml,ltd,2,skype takes no responsibility for your failure to comply with the obligations in this paragraph 6.1.
Skype.xml,ch,2,skype reserves the right to revoke these exceptions at any time.
Skype.xml,ch,3,skype may change the rates for calling phones and premium rate numbers at any time without notice to you by posting such change at www.skype.com/go/allrates.
Skype.xml,ch,3,skype may change the charges payable for the purchase of such products at any time without any notice to you.
Skype.xml,ch,3,"skype reserves the right to charge you for such products (at the normal rate) in the event that skype determines (in its reasonable discretion) that you are abusing the terms of the offer, including if you are using any service, proxy or other devices or anonymous ip address that prevents us from locating you."
Skype.xml,ch,3,skype reserves the right to remove or amend the available payment methods at its sole discretion.
Skype.xml,ter,2,"skype may terminate its relationship with you, or may terminate or suspend your use of the software, user account(s), products or skype websites at any time and without recourse to the courts: (a) if you are in breach of these terms; (b) if skype reasonably suspects that you are using the software, the products and/or skype websites to break the law or infringe third party rights; (c) if skype reasonably suspects that you are trying to unfairly exploit or misuse the refund policy, or any of our policies; (d) if skype reasonably suspects that you are using our products, software and/or skype websites fraudulently or that your user account is being used by a third party fraudulently; (e) if you have purchased skype credit from an unauthorised reseller; (f) in respect of a particular product, on thirty (30) days notice if skype decides to cease offering that product; (g) immediately, if required due to a change in laws/regulation by a regulator or authority with a lawful mandate, or by any of skype’s partners; (h) on thirty (30) days notice if skype decides to cease offering the software to users in your jurisdiction generally."
Skype.xml,ter,2,we reserve the right to cancel user accounts that have been inactive for more than one (1) year.
Skype.xml,ltd,1,"nothing in these terms shall exclude or restrict skype's liability for (a) death or personal injury, (b) loss resulting from skype's wilful default or gross negligence, (c) fraud or deliberate misrepresentation, or (d) any liability which cannot be limited or excluded by applicable law."
Skype.xml,ltd,2,"you acknowledge and agree that skype will have no liability whatsoever, whether in contract, tort (including negligence) or any other theory of liability, and whether or not the possibility of such damages or losses has been notified to skype, in connection with or arising from your use of skype websites, or the internet communications software or other software that is provided free of charge."
Skype.xml,ltd,2,"subject to paragraphs 12.3 and 12.4 above, skype shall not be liable to you, whether in contract, tort (including negligence) or any other theory of liability, and whether or not the possibility of such damages or losses has been notified to skype, for:

(a) any indirect, special, incidental or consequential damages; or

(b) any loss of income, business, actual or anticipated profits, opportunity, goodwill or reputation (whether direct or indirect); or

(c) any damage to or corruption of data (whether direct or indirect);

(d) any claim, damage or loss (whether direct or indirect ) arising from or relating to:

(i) your inability to use the software to contact emergency services;

(ii) your failure to make additional arrangements to access emergency services in accordance with paragraph 5.5 above;

(iii)the service limitations set out in paragraph 5.6;

(iv)your failure to provide accurate physical location information to an emergency services operative; or

(v)conduct of third party emergency services operatives and calling centres to which you may be connected.

(e) any claim, damage or loss (whether direct or indirect) arising from or relating to:

(i) any product or service provided by a third party under their own terms of service, including without limitation, skype wifi;

(ii) any third party technology;

(iii) any third party website."
Skype.xml,ltd,2,"subject to paragraphs 12.3 - 12.5 above, skype’s total liability to you under or in connection with these terms (whether in contract, tort (including negligence) or any other theory of liability)) shall not exceed in aggregate the amount paid by you for the products in the 12 month period immediately prior to the date of the event giving rise to the relevant claim, subject to a maximum of five thousand euros in all cases."
Skype.xml,ltd,2,"whilst skype takes no responsibility for such products or services, if you encounter any problems with payment for or download, use of installation of such products or services, skype will use commercially reasonable endeavours to assist or resolve the problems."
Skype.xml,ch,2,the merchant has the ability to change its pricing or terminate its product availability at anytime.
Skype.xml,ltd,2,skype is not responsible for such third party websites or the availability of such websites and does not endorse any content or material on such third party websites.
Skype.xml,use,2,"if you use any such software development kit or api (as applicable) you agree that you have read and will comply with the applicable licensing terms, which are available on http://developer.skype.com/."
Skype.xml,ch,2,"skype may, without prior notice, assign these terms or any rights or obligations contained in them to any third party."
Skype.xml,ltd,2,"you acknowledge and agree that if skype is unable to provide the software, products and/or skype websites as a result of a force majeure event, skype will not be in breach of any of its obligations towards you under these terms."
Skype.xml,law,2,these terms other than paragraph 20.3 shall be governed by and interpreted in accordance with the laws of luxembourg and shall be subject to the jurisdiction of the courts of the district of luxembourg.
Skype.xml,j,3,these terms other than paragraph 20.3 shall be governed by and interpreted in accordance with the laws of luxembourg and shall be subject to the jurisdiction of the courts of the district of luxembourg.
Skype.xml,ch,2,"skype reserves the right to change the terms related to skype numbers and/or skype to go numbers, including without limitation to impose or amend any residency requirements and/or require the provision of further user information for continued access to such numbers."
Skype.xml,ch,2,"if skype needs to withdraw or change the number that has been made available to you, skype will use commercially reasonable endeavours to notify you by e-mail, stating the effective date of the change and where possible, your new number."
Skype.xml,ter,3,the right to use the number and the cancellation of such right rest with the skype manager administrator at his/her sole discretion and not you.
Skype.xml,ter,2,"skype may at its option, terminate its relationship with you, or may suspend your subscription immediately if it determines you are using your subscription contrary to this fup or skype’s terms of use."
Skype.xml,ch,2,skype reserves the right to withdraw or change the subscriptions at any time.
Skype.xml,ter,3,skype reserves the right to withdraw or change the subscriptions at any time.
Skype.xml,ch,2,skype reserves the right to change the fair usage policy at any time. changes shall become effective when published on the skype website.
Skype.xml,use,2,your continued use of a skype premium subscription after publication on the skype website shall constitute your acceptance to be bound by the terms and conditions of the revised fair usage policy.
Skype.xml,ch,2,skype reserves the right to change the fair usage policy at any time.
Skype.xml,use,2,your continued use of qik premium after publication on the skype website shall constitute your acceptance to be bound by the terms and conditions of the revised fair usage policy.
Skype.xml,ter,2,"skype may in its option, terminate its relationship with you, or suspend your account immediately if it determines you are using video messaging contrary to this fup or these terms."
Skype.xml,j,1,"you may also litigate any dispute in a small claims court in your county of residence, if the dispute meets all requirements to be heard in the small claims court."
Skype.xml,a,2,"if you and a disputed party do not resolve any dispute by informal negotiation or in small claims court, any other effort to resolve the dispute will be conducted exclusively by binding arbitration governed by the united states federal arbitration act (“faa”)."
Skype.xml,use,2,"by clicking on the accept button and/or continuing to install the software or use the software, products and/or skype websites, you expressly consent to be bound by its terms and conditions and grant to skype the rights set forth herein."
Duolingo.xml,use,2,"by accessing or using any part of the service, you represent that you have read, understood, and agree to be bound by these terms and conditions including any future modifications."
Duolingo.xml,ch,2,"duolingo may amend, update or change these terms and conditions."
Duolingo.xml,use,2,any revisions to these terms and conditions will become effective the earlier of (i) the end of such 7-day period or (ii) the first time you access or use the service after such changes.
Duolingo.xml,ter,3,"duolingo may, in its sole discretion and at any time, update, change, suspend, make improvements to or discontinue any aspect of the service, temporarily or permanently."
Duolingo.xml,ch,2,"duolingo may, in its sole discretion and at any time, update, change, suspend, make improvements to or discontinue any aspect of the service, temporarily or permanently."
Duolingo.xml,ter,3,"duolingo may manage, regulate, control, modify, or eliminate virtual items at any time, with or without notice."
Duolingo.xml,ch,2,"duolingo may update the pricing of virtual items at any time in its sole discretion, and may add new virtual items for additional fees."
Duolingo.xml,ltd,2,duolingo shall have no liability to you or any third party in the event that duolingo exercises any such rights.
Duolingo.xml,ch,2,duolingo may revise the pricing for the goods and services offered through the service at any time.
Duolingo.xml,ltd,2,"in no event will duolingo be responsible for the actions or inactions of any third party payment processor, including, but not limited to, system downtime or payment service outages."
Duolingo.xml,ltd,2,"in the event that duolingo suspends or terminates your use of the service or these terms and conditions or you close your account voluntarily, you understand and agree that you will receive no refund or exchange of any kind, including for any unused virtual currency or other virtual item, any content or data associated with your use of the service, or for anything else."
Duolingo.xml,ltd,2,"you expressly acknowledge and agree that duolingo shall not be responsible or liable, directly or indirectly, for any damage or loss arising from your use of any third-party website, service, or content."
Duolingo.xml,ltd,2,"in no event will duolingo be liable to you or any third party claiming through you (whether based in contract, tort, strict liability or other theory) for indirect, incidental, special, consequential or exemplary damages arising out of or relating to the access or use of, or the inability to access or use, the service or any portion thereof, including but not limited to the loss of use of the service, inaccurate results, loss of profits, business interruption, or damages stemming from loss or corruption of data or data being rendered inaccurate, the cost of recovering any data, the cost of substitute services or claims by third parties for any damage to computers, software, modems, telephones or other property, even if duolingo has been advised of the possibility of such damages. duolingo’s liability to you or any third party claiming through you for any cause whatsoever, and regardless of the form of the action, is limited to the amount paid, if any, by you to duolingo for the service in the 12 months prior to the initial action giving rise to liability."
Duolingo.xml,ter,3,"duolingo may terminate your access and use of the service immediately at any time, for any reason, and at such time you will have no further right to use the service. you may terminate your duolingo account at any time by following the instructions available through the service."
Duolingo.xml,use,2,"by using the service, you consent to the terms of the privacy policy."
Duolingo.xml,law,2,"these terms and conditions, its subject matter and duolingo’s and your respective rights under these terms and conditions, as well as and any claim, cause of action or dispute (“claim”) arising out of or related to these terms and conditions, shall be governed by and construed under the laws of the commonwealth of pennsylvania, united states of america, excluding the conflict of law provisions of that or any other jurisdiction, regardless of your country of origin or where you access the service."
Duolingo.xml,a,2,"any dispute or claim relating in any way to these terms and conditions or the service will be resolved by binding arbitration, rather than in court, except for duolingo’s right to seek injunctive relief as set forth below."
Duolingo.xml,j,3,"if a court of competent jurisdiction finds the foregoing arbitration provisions invalid or inapplicable, you and duolingo agree that all claims arising out of or related to these terms and conditions must be resolved exclusively by a state or federal court located in the county of allegheny in the commonwealth of pennsylvania, and you and duolingo each agree to submit to the exercise of personal jurisdiction of such courts for the purpose of litigating all such claims."
Skyscanner.xml,use,2,"by downloading, accessing or otherwise using the skyscanner services and/or skyscanner platforms, you are confirming that you have read, understood and agreed to these terms and those of the privacy policy."
Skyscanner.xml,ch,2,we may amend these terms at any time at our discretion.
Skyscanner.xml,use,2,"if these terms are amended, we shall display the revised terms and conditions on or via the skyscanner services and/or skyscanner platforms and you will be deemed to have accepted any amendments if you continue using the skyscanner services and/or skyscanner platforms after the amendments are displayed."
Skyscanner.xml,cr,3,"we are under no obligation to store, retain, publish or make available any user content uploaded by you and that you shall be responsible for creating backups of any such user content if necessary."
Skyscanner.xml,ter,2,"you acknowledge that breaching travel provider terms could result in the cancellation of tickets or reservations, revocation of frequent flier miles and other benefits, and additional charges."
Skyscanner.xml,ltd,2,"skyscanner has no responsibility whatsoever for any arrangements you make with any third party as a result of your use of the skyscanner services and/or skyscanner platforms (including, without limitation, any travel provider)."
Skyscanner.xml,ltd,2,we have no control over the contents of those sites or resources and accept no responsibility for them or for any loss or damage that may arise from your use of them.
Skyscanner.xml,ltd,2,"each individual advertiser is solely responsible for the content of its advertising material and skyscanner accepts no responsibility for the content of advertising material, including, without limitation, any error, omission or inaccuracy therein."
Skyscanner.xml,ltd,2,"to the maximum extent permitted by law, we (together with our officers, directors, employees, representatives, affiliates, providers and third parties) do not accept any liability for (a) any inaccuracies or omissions in the content displayed on or via the skyscanner services and/or skyscanner platforms; or (b) any act of god, accident, delay or any special, exemplary, punitive, indirect, incidental or consequential loss or damage of any kind (including, without limitation, lost profits or lost savings), whether based in contract, tort (including negligence), strict liability or otherwise, incurred by you arising out of or in connection with your access to, use of, or inability to access or use, the skyscanner services and/or skyscanner platforms or any content contained provided therein."
Skyscanner.xml,ltd,2,"subject to these terms and to the extent permitted by law, our maximum aggregate liability to you arising out of or in connection with these terms or your access to, use of, or inability to access or use, the skyscanner services and/or skyscanner platforms shall be limited to the sum of £100 (one hundred pounds sterling)."
Skyscanner.xml,ltd,1,nothing in these terms shall limit or exclude (a) our liability in respect of death or personal injury caused by our negligence or for our fraud or fraudulent misrepresentation; (b) any other liability that cannot be excluded by law; or (c) your statutory rights.
Skyscanner.xml,ter,2,"skyscanner may in its absolute discretion immediately terminate any agreement with you under these terms at any time upon notice to you and/or, if you have a log-in account, by cancelling your membership and your access to your account."
Skyscanner.xml,ter,3,"skyscanner may suspend your use of the skyscanner services and/or skyscanner platforms without notice at any time, without incurring any liability to you whatsoever."
Skyscanner.xml,law,2,"irrespective of the country from which you access or use the skyscanner services and/or skyscanner platforms, to the extent permitted by law these terms and your use of the skyscanner services and/or skyscanner platforms shall be governed in accordance with the laws of england and wales and you are deemed to have submitted to the non-exclusive jurisdiction of the courts of england and wales to resolve any disputes which may arise hereunder."
Skyscanner.xml,j,3,"irrespective of the country from which you access or use the skyscanner services and/or skyscanner platforms, to the extent permitted by law these terms and your use of the skyscanner services and/or skyscanner platforms shall be governed in accordance with the laws of england and wales and you are deemed to have submitted to the non-exclusive jurisdiction of the courts of england and wales to resolve any disputes which may arise hereunder."
Masquerade.xml,use,2,"by using our services, you agree to be bound by these terms."
Masquerade.xml,a,2,"if you are a masquerade user located in the united states or canada, our terms contain a binding arbitration provision, which states that, except if you opt out and except for certain types of disputes, masquerade and you agree to resolve all disputes through binding individual arbitration, which means that you waive your right to participate in class actions, class arbitrations, or representative actions."
Masquerade.xml,ter,3,"masquerade reserves the right to change, suspend, remove, discontinue, impose limits on, or disable access to the services or any portions thereof or your use thereof."
Masquerade.xml,ch,2,"masquerade reserves the right to change, suspend, remove, discontinue, impose limits on, or disable access to the services or any portions thereof or your use thereof."
Masquerade.xml,cr,3,"masquerade may remove any content from the services at our discretion, including if we believe it violates our terms and policies."
Masquerade.xml,ter,2,we may terminate your account if you repeatedly infringe the intellectual property rights of others.
Masquerade.xml,ltd,2,"the masquerade parties will not be liable for any lost profits or indirect, special, incidental, consequential, exemplary, or punitive damages relating to, arising out of, or in any way in connection with these terms and policies, us, our services, or any content even if the masquerade parties have been advised of the possibility of such damages."
Masquerade.xml,ltd,2,"our aggregate liability relating to, arising out of, or in any way in connection with masquerade’s terms and policies, us, our services, or any content will not exceed the greater of one hundred dollars ($100) or the amount you have paid masquerade in the past twelve months."
Masquerade.xml,ltd,2,the foregoing disclaimer of certain damages and limitation of liability will apply to the maximum extent permitted by applicable law.
Masquerade.xml,ltd,2,"notwithstanding anything to the contrary in our terms, in such cases, the liability of the masquerade parties will be limited to the fullest extent permitted by applicable law."
Masquerade.xml,ch,2,we may amend these terms.
Masquerade.xml,use,2,"your continued use of our services following such amendment confirms your acceptance of our terms, as amended."
Masquerade.xml,ter,3,"we may suspend, or terminate your access to or use of our services anytime for any reason, such as if you violate the letter or spirit of our terms and polices, or create harm, risk, or possible legal exposure for us, our users, or others."
Masquerade.xml,j,3,"if you are not subject to that provision, you agree that you will resolve any claim you have with us relating to, arising out of, or in any way in connection with our terms and policies, us, or our services (each, a ""dispute"" and together, ""disputes"") exclusively in the united states district court for the northern district of california or a state court located in santa clara county in california, and you agree to submit to the personal jurisdiction of such courts for the purpose of litigating all such disputes."
Masquerade.xml,law,2,"the law of the state of california govern our terms and policies, as well as any disputes, whether in court or arbitration, which might arise between masquerade and you, without regard to conflict of law provisions."
Masquerade.xml,a,2,"if you are a masquerade user located in the united states or canada, it requires you to submit to binding individual arbitration of all disputes, except for those that involve excluded disputes and except those that can be brought in small claims court."
Masquerade.xml,a,2,"masquerade and you agree that all disputes (except for the excluded disputes), including those relating to, arising out of, or in any way in connection with your rights of privacy and publicity, will be resolved through final and binding arbitration."
Twitter.xml,use,2,by using the services you agree to be bound by these terms.
Twitter.xml,use,2,"you understand that through your use of the services you consent to the collection and use (as set forth in the privacy policy) of this information, including the transfer of this information to the united states, ireland, and/or other countries for storage, processing and use by twitter and its affiliates."
Twitter.xml,cr,2,"we reserve the right to remove content alleged to be infringing without prior notice, at our sole discretion, and without liability to you."
Twitter.xml,ch,2,"as such, the services may change from time to time, at our discretion."
Twitter.xml,ter,3,we may stop (permanently or temporarily) providing the services or any features within the services to you or to users generally.
Twitter.xml,ch,2,we also retain the right to create limits on use and storage at our sole discretion at any time.
Twitter.xml,ltd,2,"we may also remove or refuse to distribute any content on the services, suspend or terminate users, and reclaim usernames without liability to you."
Twitter.xml,cr,3,"we may also remove or refuse to distribute any content on the services, suspend or terminate users, and reclaim usernames without liability to you."
Twitter.xml,ter,3,"we may suspend or terminate your account or cease providing you with all or part of the services at any time for any or no reason, including, but not limited to, if we reasonably believe: (i) you have violated these terms or the twitter rules, (ii) you create risk or possible legal exposure for us; (iii) your account should be removed due to prolonged inactivity; or (iv) our provision of the services to you is no longer commercially viable."
Twitter.xml,ltd,2,"the twitter entities shall not be liable for any indirect, incidental, special, consequential or punitive damages, or any loss of profits or revenues, whether incurred directly or indirectly, or any loss of data, use, good-will, or other intangible losses, resulting from (i) your access to or use of or inability to access or use the services; (ii) any conduct or content of any third party on the services, including without limitation, any defamatory, offensive or illegal conduct of other users or third parties; (iii) any content obtained from the services; or (iv) unauthorized access, use or alteration of your transmissions or content. the limitations of this subsection shall apply to any theory of liability, whether based on warranty, contract, statute, tort (including negligence) or otherwise, and whether or not the twitter entities have been informed of the possibility of any such damage, and even if a remedy set forth herein is found to have failed of its essential purpose."
Twitter.xml,ch,2,we may revise these terms from time to time.
Twitter.xml,ch,2,"the changes will not be retroactive, and the most current version of the terms, which will always be at twitter.com/tos, will govern our relationship with you."
Twitter.xml,ch,2,"we will try to notify you of material revisions, for example via a service notification or an email to the email associated with your account."
Twitter.xml,use,2,"by continuing to access or use the services after those revisions become effective, you agree to be bound by the revised terms."
LinkedIn.xml,use,2,when you use our services you agree to all of these terms.
LinkedIn.xml,use,2,"you agree that by clicking “join now”, “join linkedin”, “sign up” or similar, registering, accessing or using our services (described below), you are agreeing to enter into a legally binding contract with linkedin (even if you are using our services on behalf of a company)."
LinkedIn.xml,ch,2,"we may modify this contract, our privacy policy and our cookies policies from time to time."
LinkedIn.xml,use,2,your continued use of our services after we publish or send a notice about our changes to these terms means that you are consenting to the updated terms.
LinkedIn.xml,cr,3,"we are not obligated to publish any information or content on our service and can remove it in our sole discretion, with or without notice."
LinkedIn.xml,ter,3,"we may change, suspend or end any service, or change and modify prices prospectively in our discretion."
LinkedIn.xml,ch,2,"we may change, suspend or end any service, or change and modify prices prospectively in our discretion."
LinkedIn.xml,ter,3,we may change or discontinue any of our services.
LinkedIn.xml,ltd,2,you agree that we are not responsible for others’ (including other members’) content or information.
LinkedIn.xml,ltd,2,"we cannot always prevent this misuse of our services, and you agree that we are not responsible for any such misuse."
LinkedIn.xml,ltd,2,"except to the limited extent it may be required by applicable law, linkedin is not responsible for these other sites and apps – use these at your own risk. please see our privacy policy."
LinkedIn.xml,ch,2,we have the right to limit how you connect and interact on our services.
LinkedIn.xml,ch,2,"linkedin reserves the right to limit your use of the services, including the number of your connections and your ability to contact other members."
LinkedIn.xml,ter,2,"linkedin reserves the right to restrict, suspend, or terminate your account if linkedin believes that you may be in breach of this contract or law or are misusing the services (e.g. violating any do and don’ts)."
LinkedIn.xml,ch,2,"linkedin reserves the right to restrict, suspend, or terminate your account if linkedin believes that you may be in breach of this contract or law or are misusing the services (e.g. violating any do and don’ts)."
LinkedIn.xml,ltd,2,"to the extent allowed under law, linkedin and its affiliates (and those that linkedin works with to provide the services) (a) disclaim all implied warranties and representations (e.g. warranties of merchantability, fitness for a particular purpose, accuracy of data, and noninfringement); (b) do not guarantee that the services will function without interruption or errors, and (c) provide the service (including content and information) on an “as is” and “as available” basis."
LinkedIn.xml,ltd,2,"to the extent permitted under law (and unless linkedin has entered into a separate written agreement that overrides this contract), linkedin and its affiliates (and those that linkedin works with to provide the services) shall not be liable to you or others for any indirect, incidental, special, consequential or punitive damages, or any loss of data, opportunities, reputation, profits or revenues, related to the services (e.g. offensive or defamatory statements, down time or loss, use of, or changes to, your information or content)."
LinkedIn.xml,ltd,2,"in no event shall the liability of linkedin and its affiliates (and those that linkedin works with to provide the services) exceed, in the aggregate for all claims, an amount that is the lesser of (a) five times the most recent monthly or yearly fee that you paid for a premium service, if any, or (b) us $1000."
LinkedIn.xml,ter,3,we can each end this contract anytime we want.
LinkedIn.xml,ter,3,both you and linkedin may terminate this contract at any time with notice to the other.
LinkedIn.xml,law,2,"in the unlikely event we end up in a legal dispute, we agree to resolve it in california courts (using california law) or dublin, ireland courts (using irish law)."
LinkedIn.xml,j,3,"in the unlikely event we end up in a legal dispute, we agree to resolve it in california courts (using california law) or dublin, ireland courts (using irish law)."
LinkedIn.xml,law,2,"if you live in the european union: you agree that the laws of ireland, excluding conflict of laws rules, shall exclusively govern any dispute relating to this contract and/or the services."
LinkedIn.xml,j,3,"we both agree that all of these claims can only be litigated in dublin, ireland, and we each agree to personal jurisdiction of the courts located in dublin, ireland."
LinkedIn.xml,law,2,"for all others, including those who live outside of the united states, you agree that the laws of the state of california, u.s.a., excluding its conflict of laws rules, shall exclusively govern any dispute relating to this contract and/or the services."
LinkedIn.xml,j,3,"we both agree that all of these claims can only be litigated in the federal or state courts in santa clara county, california, usa, and we each agree to personal jurisdiction in those courts."
LinkedIn.xml,ch,2,we reserve the right to change the terms of this contract and will provide you notice if we do and we agree that changes cannot be retroactive.
Atlas.xml,use,2,"by visiting our website and accessing the information, resources, services, products, and tools we provide, you understand and agree to accept and adhere to the following terms and conditions as stated in this policy (hereafter referred to as ‘user agreement’), along with the terms and conditions as stated in our privacy policy (please refer to the privacy policy section below for more information)."
Atlas.xml,ch,2,we reserve the right to change this user agreement from time to time without notice.
Atlas.xml,ch,2,you acknowledge and agree that it is your responsibility to review this user agreement periodically to familiarize yourself with any modifications.
Atlas.xml,use,2,your continued use of this site after such modifications will constitute acknowledgment and agreement of the modified terms and conditions.
Atlas.xml,cr,2,"we have the right at our sole discretion to remove any content that, we feel in our judgment does not comply with this user agreement, along with any content that we feel is otherwise offensive, harmful, objectionable, inaccurate, or violates any 3rd party copyrights or trademarks."
Atlas.xml,ltd,2,h. we do not assume any liability for any content posted by you or any other 3rd party users of our website.
Atlas.xml,ltd,2,"in conjunction with the limitation of warranties as explained above, you expressly understand and agree that any claim against us shall be limited to the amount you paid, if any, for use of products and/or services."
Atlas.xml,ltd,2,"atlas solutions group inc. will not be liable for any direct, indirect, incidental, consequential or exemplary loss or damages which may be incurred by you as a result of using our resources, or as a result of any changes, data loss or corruption, cancellation, loss of access, or downtime to the full extent that applicable limitation of liability laws apply."
Atlas.xml,ter,3,"you agree that we may, at our sole discretion, suspend or terminate your access to all or part of our website and resources with or without notice and for any reason, including, without limitation, breach of this user agreement."
Atlas.xml,ter,2,"any suspected illegal, fraudulent or abusive activity may be grounds for terminating your relationship and may be referred to appropriate law enforcement authorities."
Atlas.xml,cr,2,"upon suspension or termination, your right to use the resources we provide will immediately cease, and we reserve the right to remove or delete any information that you may have on file with us, including any account or login information."
Atlas.xml,law,2,"as each country has laws that may differ from those of ca, by accessing our website, you agree that the statutes and laws of ca, without regard to the conflict of laws and the united nations convention on the international sales of goods, will apply to all matters relating to the use of this website and the purchase of any products or services through this site."
Atlas.xml,j,3,"furthermore, any action to enforce this user agreement shall be brought in the federal or state courts located in us, ca you hereby agree to personal jurisdiction by such courts, and waive any jurisdictional, venue, or inconvenient forum objections to such courts."
Evernote.xml,use,2,if you do register for or otherwise use our service you shall be deemed to confirm your acceptance of the terms and your agreement to be a party to this binding contract.
Evernote.xml,use,2,"by using the service, you acknowledge, accept and agree with all provisions of the privacy policy, including, without limitation, the use and treatment of the text, images, and other data you choose to input, upload, or store in evernote (collectively, “content”) and your personal information in accordance with such privacy policy."
Evernote.xml,use,2,"in exchange for being enabled to use the service, you agree to abide by these terms.´"
Evernote.xml,ch,2,"these terms may be amended as new features, technology, or legal requirements arise, so please check back from time to time."
Evernote.xml,ch,2,"if we make a significant change, we’ll notify you and, where required, seek your consent."
Evernote.xml,use,2,"if we do update these terms, you are free to decide whether to accept the updated terms or to stop using our service (see “how is my account closed” below); your continued use of the service after the effectiveness of that update will be deemed to represent your agreement with, and consent to be bound by, the new terms."
Evernote.xml,cr,2,"if we find that any shared content in your account violates our terms of service (including by violating another person’s intellectual property or privacy rights), we reserve the right to un-share or take down such content."
Evernote.xml,ch,2,"we retain the right, in our sole discretion, to implement new elements as part of and/or ancillary to the service, including changes that may affect the previous mode of operation of the service or evernote software."
Evernote.xml,ch,2,"we also reserve the right to establish limits to the nature or size of storage available to you, the number of transmissions, the ability to send or receive email messages, the nature or size of any index or library information, the nature of, or your continued ability to access or distribute, your content and other data, and impose other limitations at any time, with or without notice."
Evernote.xml,ltd,2,"you also acknowledge that a variety of evernote actions may impair or prevent you from accessing your content or using the service at certain times and/or in the same way, for limited periods or permanently, and agree that evernote has no responsibility or liability as a result of any such actions or results, including, without limitation, for the deletion of, or failure to make available to you, any content."
Evernote.xml,ltd,2,"you agree that we shall not be liable to you or to any third party for any modification, suspension or discontinuance of any part of the service."
Evernote.xml,ter,3,"evernote may act to temporarily limit your use of the service, suspend access to your account, or close your account, with or without notice according to these terms."
Evernote.xml,ltd,2,"some advertising or other messaging content we provide will be based upon information provided by third parties, and we shall not be responsible or liable for any loss or damage of any sort incurred by you as a result of any advertisements or other messages."
Evernote.xml,ltd,2,"we may have little or no control over such sites or developers and, accordingly, you acknowledge and agree that (i) we are not responsible for the availability of such external sites, content or applications; (ii) we are not responsible or liable for any content or other materials or performance available from such sites or applications and (iii) we shall not be responsible or liable, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with use of or reliance on any such content, materials or applications."
Evernote.xml,ltd,2,any material downloaded or otherwise obtained through the use of the service is done at your own discretion and risk and you are solely responsible for any damage to your computer or other device or loss of data resulting from the download or use of any such material.
